message,label
Вторник 10:00 возьму соорга,not spam
Среду в 10:00 возьму соорга,not spam
"На Пятницу не знаю как получится, но я постараюсь в 10:00",not spam
Соррга,not spam
Всем привет дамы и господа,not spam
"Завтра я очкую вести группу, у меня нет опыта🤧",not spam
Илья 5 карточка,not spam
2 карточка,not spam
3 картофель,not spam
Он у тебя и появится)) кто сможет посооржить завтра в 10:00 ?,not spam
В четверг утром сооргом буду,not spam
Я тоже очень очковала и хотелось даже забить… но получилось идти на страх. И потом такой кайф.,not spam
4 зачитаю,not spam
"Лучше заранее прочитай преамбулу. То что тебе очково это нормально, странно если бы было иначе )) не ссы, ты справишься!",not spam
"📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 
📄Многие из нас никогда не чувствовали сопричастности ни с чем, с самого раннего детства. Какой бы большой ни была компания людей, мы никогда не ощущали себя ее частью. Нам было очень сложно влиться в коллектив. Глубокая неуверенность в себе заставляла думать, что, если мы позволим другим узнать нас получше, мы будем отвергнуты. 
📄Возможно, именно на этой почве эгоцентризма и начала прорастать наша зависимость. Многие из нас скрывали боль отчуждения под маской безразличия. Мы говорили, обращаясь ко всему миру: «Я вам не нужен? Отлично, тогда мне тоже никто не нужен. У меня есть наркотики, и я  могу сам о себе позаботиться!». Чем дальше прогрессировала наша зависимость, тем выше становилась стена, которую мы строили вокруг себя. 
📄Эти стены начинают рушиться, когда мы находим принятие среди других выздоравливающих зависимых. Другие люди принимают нас, и тогда мы начинаем учиться важному принципу принятия себя.  А когда мы начинаем принимать себя, мы можем позволить другим принять участие в нашей жизни, не боясь, что нас отвергнут. 

🔋Только сегодня: Меня приняли в АН; я  чувствую себя здесь в своей тарелке. Сегодня, впуская других в мою жизнь, я чувствую себя в безопасности.",not spam
